Sample	Run	Lane	Remote
M1.48.ST	1803	1	SRR2231809
M1.48.ST	1804	1	SRR2195750
M1.48.ST	1805	1	SRR2195802
M1.48.ST	1806	1	SRR2195846
M1.48.ST	1807	1	SRR2195850
M1.48.ST	1808	1	SRR2195876
M1.48.ST	1809	1	SRR2195889
M1.48.ST	1810	1	SRR2195896
M1.48.ST	1811	1	SRR2195914
M1.52.ST	1812	1	SRR2227543
M1.52.ST	1813	1	SRR2246957
M1.52.ST	1814	1	SRR2249225
M1.52.ST	1815	1	SRR2198951
M1.52.ST	1816	1	SRR2198955
M1.52.ST	1817	1	SRR2198973
M1.52.ST	1818	1	SRR2199172
M1.52.ST	1819	1	SRR2199243
M1.52.ST	1820	1	SRR2199392
M1.52.ST	1821	1	SRR2199429
M1.52.ST	1822	1	SRR2199606
M1.52.ST	1823	1	SRR2188767
M1.52.ST	1824	1	SRR2188769
M1.52.ST	1825	1	SRR2188777
M1.52.ST	1826	1	SRR2188778
M1.52.ST	1827	1	SRR2188994
M1.52.ST	1828	1	SRR2189011
M1.52.ST	1829	1	SRR2189017
M1.52.ST	1830	1	SRR2189032
M1.57.ST	1831	1	SRR2231151
M1.57.ST	1832	1	SRR2231823
M1.57.ST	1833	1	SRR2225618
M1.57.ST	1834	1	SRR2198961
M1.57.ST	1835	1	SRR2198972
M1.57.ST	1836	1	SRR2199221
M1.57.ST	1837	1	SRR2199244
M1.57.ST	1838	1	SRR2199256
M1.57.ST	1839	1	SRR2199454
M1.57.ST	1840	1	SRR2199458
M1.57.ST	1841	1	SRR2199631
M1.57.ST	1842	1	SRR2198952
M1.57.ST	1843	1	SRR2198971
M1.57.ST	1844	1	SRR2199241
M1.57.ST	1845	1	SRR2199314
M1.57.ST	1846	1	SRR2199369
M1.57.ST	1847	1	SRR2199603
M1.57.ST	1848	1	SRR2199638
M1.57.ST	1849	1	SRR2199650
M1.59.ST	1850	1	SRR2225824
M1.59.ST	1851	1	SRR2225853
M1.59.ST	1852	1	SRR2225828
M1.59.ST	1853	1	SRR2225831
M1.59.ST	1854	1	SRR2225841
M1.59.ST	1855	1	SRR2225842
M1.59.ST	1856	1	SRR2225843
M1.59.ST	1857	1	SRR2225847
M1.59.ST	1858	1	SRR2225849
M1.59.ST	1859	1	SRR2225852
M1.59.ST	1860	1	SRR2237394
M1.59.ST	1861	1	SRR2244492
M1.59.ST	1862	1	SRR2248436
M1.59.ST	1863	1	SRR2249306
M1.59.ST	1864	1	SRR2250251
M1.59.ST	1865	1	SRR2251368
M1.61.ST	1866	1	SRR2244374
M1.61.ST	1867	1	SRR2245526
M1.61.ST	1868	1	SRR2246417
M1.61.ST	1869	1	SRR2198966
M1.61.ST	1870	1	SRR2198969
M1.61.ST	1871	1	SRR2199342
M1.61.ST	1872	1	SRR2199601
M1.61.ST	1873	1	SRR2199610
M1.61.ST	1874	1	SRR2199662
M1.61.ST	1875	1	SRR2199672
M1.61.ST	1876	1	SRR2199679
M1.61.ST	1877	1	SRR2192774
M1.61.ST	1878	1	SRR2193453
M1.61.ST	1879	1	SRR2193782
M1.61.ST	1880	1	SRR2193892
M1.61.ST	1881	1	SRR2194616
M1.61.ST	1882	1	SRR2194880
M1.61.ST	1883	1	SRR2194961
M1.61.ST	1884	1	SRR2194974
M1.62.ST	1885	1	SRR2250514
M1.62.ST	1886	1	SRR2249386
M1.62.ST	1887	1	SRR2250499
M1.62.ST	1888	1	SRR2193979
M1.62.ST	1889	1	SRR2194037
M1.62.ST	1890	1	SRR2194517
M1.62.ST	1891	1	SRR2194581
M1.62.ST	1892	1	SRR2194603
M1.62.ST	1893	1	SRR2194609
M1.62.ST	1894	1	SRR2194613
M1.62.ST	1895	1	SRR2194868
M1.62.ST	1896	1	SRR2192791
M1.62.ST	1897	1	SRR2192811
M1.62.ST	1898	1	SRR2193338
M1.62.ST	1899	1	SRR2193621
M1.62.ST	1900	1	SRR2193872
M1.62.ST	1901	1	SRR2193882
M1.62.ST	1902	1	SRR2194642
M1.62.ST	1903	1	SRR2194982
M1.63.ST	1904	1	SRR2226949
M1.63.ST	1905	1	SRR2246743
M1.63.ST	1906	1	SRR2251650
M1.63.ST	1907	1	SRR2187635
M1.63.ST	1908	1	SRR2187637
M1.63.ST	1909	1	SRR2187650
M1.63.ST	1910	1	SRR2187680
M1.63.ST	1911	1	SRR2187968
M1.63.ST	1912	1	SRR2188006
M1.63.ST	1913	1	SRR2188081
M1.63.ST	1914	1	SRR2188479
M1.63.ST	1915	1	SRR2195844
M1.63.ST	1916	1	SRR2195845
M1.63.ST	1917	1	SRR2195854
M1.63.ST	1918	1	SRR2195856
M1.63.ST	1919	1	SRR2195864
M1.63.ST	1920	1	SRR2195898
M1.63.ST	1921	1	SRR2195906
M1.63.ST	1922	1	SRR2195913
M1.64.ST	1923	1	SRR2231336
M1.64.ST	1924	1	SRR2244403
M1.64.ST	1925	1	SRR2251599
M1.64.ST	1926	1	SRR2193593
M1.64.ST	1927	1	SRR2193637
M1.64.ST	1928	1	SRR2193654
M1.64.ST	1929	1	SRR2193834
M1.64.ST	1930	1	SRR2193913
M1.64.ST	1931	1	SRR2194548
M1.64.ST	1932	1	SRR2194589
M1.64.ST	1933	1	SRR2194896
M1.64.ST	1934	1	SRR2188720
M1.64.ST	1935	1	SRR2188741
M1.64.ST	1936	1	SRR2188766
M1.64.ST	1937	1	SRR2188972
M1.64.ST	1938	1	SRR2188977
M1.64.ST	1939	1	SRR2189028
M1.64.ST	1940	1	SRR2189036
M1.64.ST	1941	1	SRR2189044
M1.65.ST	1942	1	SRR2225747
M1.65.ST	1943	1	SRR2248180
M1.65.ST	1944	1	SRR2250282
M1.65.ST	1945	1	SRR2192800
M1.65.ST	1946	1	SRR2192817
M1.65.ST	1947	1	SRR2193322
M1.65.ST	1948	1	SRR2193635
M1.65.ST	1949	1	SRR2193644
M1.65.ST	1950	1	SRR2193659
M1.65.ST	1951	1	SRR2194649
M1.65.ST	1952	1	SRR2194947
M1.65.ST	1953	1	SRR2188722
M1.65.ST	1954	1	SRR2188724
M1.65.ST	1955	1	SRR2188731
M1.65.ST	1956	1	SRR2188771
M1.65.ST	1957	1	SRR2188773
M1.65.ST	1958	1	SRR2188978
M1.65.ST	1959	1	SRR2188998
M1.65.ST	1960	1	SRR2189019
M2.31.ST	1961	1	SRR2227637
M2.31.ST	1962	1	SRR2228206
M2.31.ST	1963	1	SRR2192738
M2.31.ST	1964	1	SRR2193333
M2.31.ST	1965	1	SRR2193335
M2.31.ST	1966	1	SRR2193413
M2.31.ST	1967	1	SRR2193451
M2.31.ST	1968	1	SRR2193584
M2.31.ST	1969	1	SRR2194873
M2.31.ST	1970	1	SRR2194913
M2.31.ST	1971	1	SRR2191095
M2.31.ST	1972	1	SRR2191100
M2.31.ST	1973	1	SRR2191143
M2.31.ST	1974	1	SRR2191150
M2.31.ST	1975	1	SRR2191437
M2.31.ST	1976	1	SRR2191444
M2.31.ST	1977	1	SRR2191457
M2.31.ST	1978	1	SRR2191464
M2.31.ST	1979	1	SRR2247138
M2.32.ST	1980	1	SRR2225802
M2.32.ST	1981	1	SRR2225837
M2.32.ST	1982	1	SRR2225822
M2.32.ST	1983	1	SRR2225834
M2.32.ST	1984	1	SRR2225835
M2.32.ST	1985	1	SRR2225844
M2.32.ST	1986	1	SRR2225846
M2.32.ST	1987	1	SRR2225885
M2.32.ST	1988	1	SRR2244544
M2.32.ST	1989	1	SRR2244766
M2.32.ST	1990	1	SRR2245651
M2.32.ST	1991	1	SRR2250274
M2.32.ST	1992	1	SRR2250280
M2.32.ST	1993	1	SRR2250626
M2.32.ST	1994	1	SRR2251609
M2.32.ST	1995	1	SRR2251626
M2.33.ST	1996	1	SRR2250481
M2.33.ST	1997	1	SRR2251542
M2.33.ST	1998	1	SRR2244608
M2.33.ST	1999	1	SRR2246408
M2.33.ST	2000	1	SRR2248193
M2.33.ST	2001	1	SRR2249281
M2.33.ST	2002	1	SRR2249396
M2.33.ST	2003	1	SRR2250381
M2.33.ST	2004	1	SRR2250470
M2.33.ST	2005	1	SRR2250598
M2.33.ST	2006	1	SRR2244389
M2.33.ST	2007	1	SRR2244699
M2.33.ST	2008	1	SRR2246288
M2.33.ST	2009	1	SRR2246295
M2.33.ST	2010	1	SRR2249273
M2.33.ST	2011	1	SRR2250325
M2.36.ST	2012	1	SRR2236790
M2.36.ST	2013	1	SRR2237436
M2.36.ST	2014	1	SRR2237487
M2.36.ST	2015	1	SRR2249314
M2.36.ST	2016	1	SRR2249325
M2.36.ST	2017	1	SRR2251647
M2.36.ST	2018	1	SRR2236745
M2.36.ST	2019	1	SRR2249308
M2.36.ST	2020	1	SRR2244747
M2.36.ST	2021	1	SRR2245355
M2.36.ST	2022	1	SRR2245657
M2.36.ST	2023	1	SRR2247081
M2.36.ST	2024	1	SRR2249338
M2.36.ST	2025	1	SRR2249387
M2.36.ST	2026	1	SRR2250306
M2.36.ST	2027	1	SRR2250529
M2.37.ST	2028	1	SRR2192758
M2.37.ST	2029	1	SRR2192815
M2.37.ST	2030	1	SRR2193590
M2.37.ST	2031	1	SRR2193650
M2.37.ST	2032	1	SRR2194025
M2.37.ST	2033	1	SRR2194841
M2.37.ST	2034	1	SRR2194867
M2.37.ST	2035	1	SRR2194950
M2.37.ST	2036	1	SRR2246351
M2.37.ST	2037	1	SRR2248255
M2.37.ST	2038	1	SRR2246280
M2.37.ST	2039	1	SRR2192753
M2.37.ST	2040	1	SRR2193541
M2.37.ST	2041	1	SRR2193559
M2.37.ST	2042	1	SRR2193613
M2.37.ST	2043	1	SRR2193785
M2.37.ST	2044	1	SRR2194034
M2.37.ST	2045	1	SRR2194847
M2.37.ST	2046	1	SRR2194915
M2.38.ST	2047	1	SRR2245578
M2.38.ST	2048	1	SRR2250339
M2.38.ST	2049	1	SRR2250741
M2.38.ST	2050	1	SRR2195755
M2.38.ST	2051	1	SRR2195772
M2.38.ST	2052	1	SRR2195841
M2.38.ST	2053	1	SRR2195852
M2.38.ST	2054	1	SRR2195860
M2.38.ST	2055	1	SRR2195875
M2.38.ST	2056	1	SRR2195878
M2.38.ST	2057	1	SRR2195901
M2.38.ST	2058	1	SRR2188452
M2.38.ST	2059	1	SRR2188456
M2.38.ST	2060	1	SRR2188485
M2.38.ST	2061	1	SRR2188487
M2.38.ST	2062	1	SRR2188488
M2.38.ST	2063	1	SRR2188503
M2.38.ST	2064	1	SRR2188504
M2.38.ST	2065	1	SRR2188520
M2.39.ST	2066	1	SRR2222805
M2.39.ST	2067	1	SRR2223025
M2.39.ST	2068	1	SRR2223058
M2.39.ST	2069	1	SRR2223077
M2.39.ST	2070	1	SRR2223100
M2.39.ST	2071	1	SRR2223180
M2.39.ST	2072	1	SRR2222810
M2.39.ST	2073	1	SRR2222814
M2.39.ST	2074	1	SRR2222817
M2.39.ST	2075	1	SRR2222820
M2.39.ST	2076	1	SRR2222928
M2.39.ST	2077	1	SRR2223023
M2.39.ST	2078	1	SRR2223061
M2.39.ST	2079	1	SRR2223102
M2.39.ST	2080	1	SRR2249814
M2.39.ST	2081	1	SRR2250359
M2.40.ST	2082	1	SRR2245604
M2.40.ST	2083	1	SRR2246329
M2.40.ST	2084	1	SRR2251135
M2.40.ST	2085	1	SRR2198977
M2.40.ST	2086	1	SRR2198983
M2.40.ST	2087	1	SRR2199340
M2.40.ST	2088	1	SRR2199367
M2.40.ST	2089	1	SRR2199623
M2.40.ST	2090	1	SRR2199630
M2.40.ST	2091	1	SRR2199644
M2.40.ST	2092	1	SRR2199671
M2.40.ST	2093	1	SRR2191098
M2.40.ST	2094	1	SRR2191123
M2.40.ST	2095	1	SRR2191142
M2.40.ST	2096	1	SRR2191177
M2.40.ST	2097	1	SRR2191446
M2.40.ST	2098	1	SRR2191467
M2.40.ST	2099	1	SRR2191479
M2.40.ST	2100	1	SRR2191491
M2.41.ST	2101	1	SRR2231780
M2.41.ST	2102	1	SRR2232019
M2.41.ST	2103	1	SRR2198956
M2.41.ST	2104	1	SRR2198968
M2.41.ST	2105	1	SRR2198974
M2.41.ST	2106	1	SRR2198978
M2.41.ST	2107	1	SRR2199341
M2.41.ST	2108	1	SRR2199596
M2.41.ST	2109	1	SRR2199641
M2.41.ST	2110	1	SRR2199651
M2.41.ST	2111	1	SRR2231694
M2.41.ST	2112	1	SRR2192798
M2.41.ST	2113	1	SRR2193547
