Sample	Run	Lane	Remote
G89096	983	1	SRR5128817
G89096	984	1	SRR5127407
G89098	985	1	SRR5128843
G89098	986	1	SRR5127752
G89100	987	1	SRR5128771
G89100	988	1	SRR5127560
G89101	989	1	SRR5128406
G89101	990	1	SRR5127699
G89106	991	1	SRR5128729
G89106	992	1	SRR5127468
G89107	993	1	SRR5128920
G89107	994	1	SRR5127836
G89108	995	1	SRR5128700
G89108	996	1	SRR5127562
G89109	997	1	SRR5128675
G89109	998	1	SRR5127796
G89112	999	1	SRR5128780
G89112	1000	1	SRR5127767
G89113	1001	1	SRR5128800
G89113	1002	1	SRR5127539
G89114	1003	1	SRR5127422
G89117	1004	1	SRR5128761
G89117	1005	1	SRR5127489
G89118	1006	1	SRR5128755
G89118	1007	1	SRR5127534
G89120	1008	1	SRR5128778
G89120	1009	1	SRR5127695
G89121	1010	1	SRR5128865
G89121	1011	1	SRR5127543
G89122	1012	1	SRR5128665
G89122	1013	1	SRR5127505
G89123	1014	1	SRR5128693
G89123	1015	1	SRR5127542
G89124	1016	1	SRR5127397
G89125	1017	1	SRR5128834
G89125	1018	1	SRR5127685
G89126	1019	1	SRR5128885
G89126	1020	1	SRR5127477
G89127	1021	1	SRR5128436
G89127	1022	1	SRR5127470
G89128	1023	1	SRR5128467
G89128	1024	1	SRR5127527
G89129	1025	1	SRR5128443
G89129	1026	1	SRR5127408
G89130	1027	1	SRR5128441
G89130	1028	1	SRR5127624
G89132	1029	1	SRR5128687
G89132	1030	1	SRR5127835
G89134	1031	1	SRR5127533
G89135	1032	1	SRR5128814
G89135	1033	1	SRR5127824
G89136	1034	1	SRR5128413
G89136	1035	1	SRR5127676
G89138	1036	1	SRR5128469
G89138	1037	1	SRR5127605
G89139	1038	1	SRR5128679
G89139	1039	1	SRR5127766
G89141	1040	1	SRR5128396
G89141	1041	1	SRR5127783
G89143	1042	1	SRR5128760
G89143	1043	1	SRR5127507
G89144	1044	1	SRR5128737
G89144	1045	1	SRR5127740
G89145	1046	1	SRR5128751
G89145	1047	1	SRR5127728
G89146	1048	1	SRR5128788
G89146	1049	1	SRR5127844
G89147	1050	1	SRR5128676
G89147	1051	1	SRR5127827
G89148	1052	1	SRR5128900
G89148	1053	1	SRR5127581
G89149	1054	1	SRR5128873
G89149	1055	1	SRR5127719
G89150	1056	1	SRR5128803
G89150	1057	1	SRR5127469
G89151	1058	1	SRR5128468
G89151	1059	1	SRR5127418
G89153	1060	1	SRR5128784
G89153	1061	1	SRR5127635
G89154	1062	1	SRR5128465
G89154	1063	1	SRR5127744
G89155	1064	1	SRR5128871
G89155	1065	1	SRR5127598
G89156	1066	1	SRR5128836
G89156	1067	1	SRR5127587
G89157	1068	1	SRR5127664
G89158	1069	1	SRR5128851
G89158	1070	1	SRR5127456
G89159	1071	1	SRR5128948
G89159	1072	1	SRR5127780
G89161	1073	1	SRR5128896
G89161	1074	1	SRR5127579
G89162	1075	1	SRR5128664
G89162	1076	1	SRR5127414
G89164	1077	1	SRR5128794
G89164	1078	1	SRR5127754
G89165	1079	1	SRR5127825
G89166	1080	1	SRR5128393
G89166	1081	1	SRR5127779
G89167	1082	1	SRR5128908
G89167	1083	1	SRR5127472
G89171	1084	1	SRR5128774
G89171	1085	1	SRR5127465
G89173	1086	1	SRR5128847
G89173	1087	1	SRR5127626
G89174	1088	1	SRR5128874
G89174	1089	1	SRR5127845
G89175	1090	1	SRR5128798
G89175	1091	1	SRR5127442
G89176	1092	1	SRR5128869
G89176	1093	1	SRR5127726
G89177	1094	1	SRR5128378
G89177	1095	1	SRR5127815
G89178	1096	1	SRR5128580
G89178	1097	1	SRR5127678
G89179	1098	1	SRR5128484
G89179	1099	1	SRR5127725
G89180	1100	1	SRR5128917
G89180	1101	1	SRR5127597
G89182	1102	1	SRR5127545
G89185	1103	1	SRR5127546
G89186	1104	1	SRR5128458
G89186	1105	1	SRR5127638
G89187	1106	1	SRR5128890
G89187	1107	1	SRR5127751
G89189	1108	1	SRR5128668
G89189	1109	1	SRR5127582
G89190	1110	1	SRR5128823
G89190	1111	1	SRR5127413
G89195	1112	1	SRR5128394
G89195	1113	1	SRR5127569
G89196	1114	1	SRR5128918
G89196	1115	1	SRR5127849
G89197	1116	1	SRR5128384
G89197	1117	1	SRR5127451
G89198	1118	1	SRR5128912
G89198	1119	1	SRR5127453
G89199	1120	1	SRR5128857
G89199	1121	1	SRR5127854
G89200	1122	1	SRR5128727
G89200	1123	1	SRR5127692
G89250	1124	1	SRR5127566
G89251	1125	1	SRR5128872
G89251	1126	1	SRR5127736
G89253	1127	1	SRR5127799
G89259	1128	1	SRR5127826
G89260	1129	1	SRR5127843
G89262	1130	1	SRR5128945
G89262	1131	1	SRR5127617
G89263	1132	1	SRR5127640
G89265	1133	1	SRR5127684
G89267	1134	1	SRR5127452
G89268	1135	1	SRR5127463
G89269	1136	1	SRR5128389
G89269	1137	1	SRR5127656
G89271	1138	1	SRR5128424
G89271	1139	1	SRR5127739
G89272	1140	1	SRR5127627
G89273	1141	1	SRR5127522
